0,11365489007,0
1,72929378,1170
2,46703468621,70
3,11365489007,0
4,11365489007,0
5,11365489007,0
6,11365489007,0
7,11365489007,0
8,11365489007,0
9,11365489007,0
10,11365489007,0
11,50058439,470
12,11365489007,0
13,12784572844,20
14,11365489007,0
15,11365489007,0
16,11365489007,0
17,11365489007,0
18,11365489007,0
19,136073287,2520
20,22583592866,50
21,11365489007,0
22,31865146426,100
23,2474283103,420
24,11365489007,0
25,11365489007,0
26,38178950846,960
27,12784572844,20
28,11365489007,0
29,11365489007,0
30,11365489007,0
31,11365489007,0
32,11365489007,0
33,11365489007,0
34,11365489007,0
35,28129347213,60
36,11365489007,0
37,11365489007,0
38,84230996,2060
39,11365489007,0
40,11365489007,0
41,11365489007,0
42,11365489007,0
43,11365489007,0
44,11365489007,0
45,11365489007,0
46,761729998,220
47,912798641,180
48,761729998,220
49,11365489007,0
50,150879964,200
51,11365489007,0
52,11365489007,0
53,11365489007,0
54,11365489007,0
55,11365489007,0
56,11365489007,0
57,16414081714,30
58,11365489007,0
59,11365489007,0
60,11365489007,0
61,11365489007,0
62,11365489007,0
63,16414081714,30
64,31865146426,100
65,11365489007,0
66,11365489007,0
67,11365489007,0
68,16414081714,30
69,11365489007,0
70,120546773,510
71,11365489007,0
72,150879964,200
73,11365489007,0
74,99688543,670
75,11365489007,0
76,11365489007,0
77,11365489007,0
78,66700608,1420
79,53603252,230
80,23446255182,80
81,11365489007,0
82,2832072454,190
83,11365489007,0
84,11365489007,0
85,11365489007,0
86,11365489007,0
87,11365489007,0
88,11365489007,0
89,11365489007,0
90,11365489007,0
91,11365489007,0
92,916993002,230
93,11365489007,0
94,11365489007,0
95,11365489007,0
96,11365489007,0
97,28129347213,60
98,11365489007,0
99,35604460,880
100,11365489007,0
101,23446255182,80
102,11365489007,0
103,11365489007,0
104,11365489007,0
105,611360299,120
106,22583592866,50
107,11365489007,0
108,11365489007,0
109,11365489007,0
110,11365489007,0
111,11365489007,0
112,11365489007,0
113,11365489007,0
114,11365489007,0
115,73425121436,90
116,11365489007,0
117,11365489007,0
118,11365489007,0
119,11365489007,0
120,11365489007,0
121,11365489007,0
122,11365489007,0
123,11365489007,0
124,178010965,2690
125,11365489007,0
126,11365489007,0
127,611360299,120
128,11365489007,0
129,11365489007,0
130,11365489007,0
131,11365489007,0
132,11365489007,0
133,23446255182,80
134,802406145,600
135,11365489007,0
136,28129347213,60
137,11365489007,0
138,11365489007,0
139,11365489007,0
140,23446255182,80
141,11365489007,0
142,11365489007,0
143,11365489007,0
144,11365489007,0
145,11365489007,0
146,11365489007,0
147,11365489007,0
148,11365489007,0
149,11365489007,0
150,11365489007,0
151,11365489007,0
152,11365489007,0
153,11365489007,0
154,92462807,680
155,129205846,180
156,11365489007,0
157,11365489007,0
158,11365489007,0
159,11365489007,0
160,11365489007,0
161,11365489007,0
162,11365489007,0
163,11365489007,0
164,11365489007,0
165,162170976,150
166,11365489007,0
167,11365489007,0
168,16414081714,30
169,12784572844,20
170,11365489007,0
171,11365489007,0
172,158171449,1160
173,11365489007,0
174,11365489007,0
175,127809999,1500
176,11365489007,0
177,11365489007,0
178,28129347213,60
179,11365489007,0
180,11365489007,0
181,23297812309,40
182,11365489007,0
183,11365489007,0
184,11365489007,0
185,11365489007,0
186,64051975,780
187,150879964,200
188,11365489007,0
189,11365489007,0
190,33925208,600
191,11365489007,0
192,11365489007,0
193,11365489007,0
194,11365489007,0
195,582849323,140
196,11365489007,0
197,11365489007,0
198,11365489007,0
199,150879964,200
200,121280392,1870
201,11365489007,0
202,11365489007,0
203,126851767,1770
204,11365489007,0
205,11365489007,0
206,11365489007,0
207,1287047759,350
208,11365489007,0
209,31865146426,100
210,11365489007,0
211,11365489007,0
212,197386293,1630
213,31865146426,100
214,11365489007,0
215,11365489007,0
216,16414081714,30
217,11365489007,0
218,4314438577,700
219,46703468621,70
220,11365489007,0
221,1592327707,210
222,11365489007,0
223,11365489007,0
224,11365489007,0
225,11365489007,0
226,11365489007,0
227,23297812309,40
228,11365489007,0
229,11365489007,0
230,11365489007,0
231,69937738,800
232,11365489007,0
233,11365489007,0
234,11365489007,0
235,11365489007,0
236,6704738754,640
237,11365489007,0
238,11365489007,0
239,11365489007,0
240,11365489007,0
241,11365489007,0
242,23297812309,40
243,11365489007,0
244,11365489007,0
245,11365489007,0
246,1434816288,800
247,28129347213,60
248,150879964,200
249,11365489007,0
250,11365489007,0
251,11365489007,0
252,11365489007,0
253,11365489007,0
254,11365489007,0
255,11365489007,0
256,11365489007,0
257,11365489007,0
258,11365489007,0
259,11365489007,0
260,1684982775,360
261,73425121436,90
262,11365489007,0
263,11365489007,0
264,11365489007,0
265,11365489007,0
266,11365489007,0
267,1366506850,250
268,61706330,1650
269,11365489007,0
270,11365489007,0
271,11365489007,0
272,11365489007,0
273,11365489007,0
274,11365489007,0
275,11365489007,0
276,11365489007,0
277,134842106,1700
278,11365489007,0
279,162170976,150
280,158171449,1160
281,11365489007,0
282,1087486209,320
283,150879964,200
284,11365489007,0
285,11365489007,0
286,11365489007,0
287,11365489007,0
288,11365489007,0
289,125373778,950
290,11365489007,0
291,11365489007,0
292,11365489007,0
293,11365489007,0
294,11365489007,0
295,11365489007,0
296,8397512569,750
297,11365489007,0
298,11365489007,0
299,11365489007,0
300,103242139,830
301,11365489007,0
302,402217305,400
303,11365489007,0
304,11365489007,0
305,11365489007,0
306,11365489007,0
307,11365489007,0
308,11365489007,0
309,11365489007,0
310,11365489007,0
311,11365489007,0
312,11365489007,0
313,11365489007,0
314,22139935,450
315,11365489007,0
316,135965668,260
317,11365489007,0
318,11365489007,0
319,23446255182,80
320,11365489007,0
321,11365489007,0
322,11365489007,0
323,162170976,150
324,11365489007,0
325,11365489007,0
326,244016044,300
327,11365489007,0
328,100299146,360
329,11365489007,0
330,11365489007,0
331,12784572844,20
332,11365489007,0
333,11365489007,0
334,129205846,180
335,11365489007,0
336,12784572844,20
337,150879964,200
338,11365489007,0
339,11365489007,0
340,75871581,380
341,11365489007,0
342,11365489007,0
343,11365489007,0
344,11365489007,0
345,11365489007,0
346,14002785617,730
347,11365489007,0
348,11365489007,0
349,11365489007,0
350,16414081714,30
351,11365489007,0
352,11365489007,0
353,11365489007,0
354,11365489007,0
355,16414081714,30
356,150879964,200
357,11365489007,0
358,11365489007,0
359,11365489007,0
360,133431017,1440
361,11365489007,0
362,11365489007,0
363,11365489007,0
364,11365489007,0
365,11365489007,0
366,11365489007,0
367,11365489007,0
368,5061087258,5630
369,11365489007,0
370,96039355,1000
371,11365489007,0
372,106654406,160
373,28129347213,60
374,11365489007,0
375,361886737,160
376,11365489007,0
377,11365489007,0
378,150879964,200
379,11365489007,0
380,11365489007,0
381,11365489007,0
382,16414081714,30
383,11365489007,0
384,11365489007,0
385,11365489007,0
386,162170976,150
387,11365489007,0
388,10641959239,590
389,11365489007,0
390,1198170283,280
391,11365489007,0
392,23297812309,40
393,11365489007,0
394,11365489007,0
395,11365489007,0
396,11365489007,0
397,611360299,120
398,11365489007,0
399,11365489007,0
400,11365489007,0
401,11365489007,0
402,11365489007,0
403,11365489007,0
404,11365489007,0
405,11365489007,0
406,244016044,300
407,11365489007,0
408,12784572844,20
409,11365489007,0
410,11365489007,0
411,11365489007,0
412,11365489007,0
413,11365489007,0
414,11365489007,0
415,11365489007,0
416,309126661,1810
417,11365489007,0
418,46703468621,70
419,11365489007,0
420,11365489007,0
421,11365489007,0
422,45627065,270
423,73563505,550
424,11365489007,0
425,11365489007,0
426,16414081714,30
427,11365489007,0
428,11365489007,0
429,11365489007,0
430,11365489007,0
431,28129347213,60
432,11365489007,0
433,73425121436,90
434,11365489007,0
435,11365489007,0
436,32810201,280
437,11365489007,0
438,11365489007,0
439,46703468621,70
440,28129347213,60
441,11365489007,0
442,150879964,200
443,23446255182,80
444,11365489007,0
445,11365489007,0
446,11365489007,0
447,11365489007,0
448,11365489007,0
449,11365489007,0
450,11365489007,0
451,11365489007,0
452,1366506850,250
453,489171502,2650
454,11365489007,0
455,11365489007,0
456,23446255182,80
457,11365489007,0
458,11365489007,0
459,11365489007,0
460,23446255182,80
461,11365489007,0
462,582849323,140
463,11365489007,0
464,11365489007,0
465,16414081714,30
466,100299146,360
467,11365489007,0
468,11365489007,0
469,11365489007,0
470,28129347213,60
471,11365489007,0
472,42199440,530
473,11365489007,0
474,11365489007,0
475,11365489007,0
476,11365489007,0
477,11365489007,0
478,95611699,1110
479,11365489007,0
480,22583592866,50
481,11365489007,0
482,11365489007,0
483,160897643,70
484,11365489007,0
485,81091713,60
486,11365489007,0
487,11365489007,0
488,11365489007,0
489,11365489007,0
490,11365489007,0
491,11365489007,0
492,11365489007,0
493,11365489007,0
494,11365489007,0
495,11365489007,0
496,11365489007,0
497,11365489007,0
498,32810201,280
499,11365489007,0
500,11365489007,0
